X,Y,Z,r,theta,phi,E_r,E_t
-0.0,-0.0,1.0,1.0,0.0,4.4331363000655974,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.4505895925855405,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.468042885105484,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.485496177625427,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.50294947014537,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.520402762665314,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.537856055185257,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.5553093477052,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.572762640225143,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.590215932745087,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.60766922526503,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.625122517784973,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.642575810304916,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.6600291028248595,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.6774823953448035,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.694935687864747,0j,(-0.06926651092006958-0.2503928890000739j)
-0.0,-0.0,1.0,1.0,0.0,4.71238898038469,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.729842272904633,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.747295565424577,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.76474885794452,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.782202150464463,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.799655442984406,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.817108735504349,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.834562028024293,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.852015320544236,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.869468613064179,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.886921905584122,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.904375198104066,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.9218284906240095,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.939281783143953,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.956735075663896,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.974188368183839,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,4.991641660703783,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.009094953223726,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.026548245743669,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.044001538263612,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.061454830783556,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.078908123303499,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.096361415823442,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.113814708343385,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.1312680008633285,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.1487212933832724,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.1661745859032155,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.183627878423159,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.201081170943102,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.218534463463046,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.235987755982989,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.253441048502932,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.270894341022875,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.288347633542818,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.305800926062762,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.323254218582705,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.340707511102648,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.358160803622591,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.375614096142535,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.3930673886624785,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.410520681182422,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.427973973702365,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.445427266222308,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.462880558742252,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.480333851262195,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.497787143782138,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.515240436302081,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.532693728822025,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.550147021341968,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.567600313861911,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.585053606381854,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.602506898901797,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.619960191421741,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.6374134839416845,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.654866776461628,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.672320068981571,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.689773361501515,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.707226654021458,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.724679946541401,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.742133239061344,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.759586531581287,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.777039824101231,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.794493116621174,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.811946409141117,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.82939970166106,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.846852994181004,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.8643062867009474,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.8817595792208905,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.899212871740834,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.916666164260777,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.934119456780721,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.951572749300664,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.969026041820607,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,5.98647933434055,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.003932626860494,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.021385919380437,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.03883921190038,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.056292504420323,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.073745796940266,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.09119908946021,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.1086523819801535,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.126105674500097,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.14355896702004,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.161012259539984,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.178465552059927,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.19591884457987,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.213372137099813,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.230825429619756,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.2482787221397,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.265732014659643,0j,(-0.06926651092006958-0.2503928890000739j)
0.0,-0.0,1.0,1.0,0.0,6.283185307179586,0j,(-0.06926651092006958-0.2503928890000739j)
0.017648480643128597,0.0,0.9998442534369986,1.0,0.017649396930279736,0.0,(7.662284665717846e-05-2.1188755096834117e-05j),(-0.06926029025188228-0.2503704017828294j)
0.017645792694044312,0.00030800845718441096,0.9998442534369986,1.0,0.017649396930279736,0.017453292519943295,(7.731011422703364e-05-2.1378807344420495e-05j),(-0.06926029075571505-0.25037040360414486j)
0.01763772966556679,0.0006159230920090187,0.9998442534369986,1.0,0.017649396930279736,0.03490658503988659,(7.797383238717532e-05-2.1562347400188475e-05j),(-0.06926029226660058-0.2503704090658752j)
0.017624294013772614,0.0009236501106932195,0.9998442534369986,1.0,0.017649396930279736,0.05235987755982989,(7.861379896262265e-05-2.173931935605932e-05j),(-0.06926029478269469-0.2503704181613499j)
0.017605489831291468,0.0012310957766061036,0.9998442534369986,1.0,0.017649396930279736,0.06981317007977318,(7.922981901335671e-05-2.1909669304660783e-05j),(-0.06926029830092627-0.25037043087947713j)
0.017581322846059507,0.0015381664388195407,0.9998442534369986,1.0,0.017649396930279736,0.08726646259971647,(7.982170489370284e-05-2.2073345355748177e-05j),(-0.06926030281700311-0.2503704472047364j)
0.017551800419574534,0.0018447685606351608,0.9998442534369986,1.0,0.017649396930279736,0.10471975511965978,(8.038927630948825e-05-2.2230297652011127e-05j),(-0.06926030832541588-0.25037046711720423j)
0.01751693154465365,0.002150808748076537,0.9998442534369986,1.0,0.017649396930279736,0.12217304763960307,(8.093236037296143e-05-2.238047838425939e-05j),(-0.06926031481944092-0.250370490592585j)
0.017476726842693944,0.002456193778337897,0.9998442534369986,1.0,0.017649396930279736,0.13962634015954636,(8.145079165545544e-05-2.252384180598724e-05j),(-0.06926032229115746-0.25037051760223955j)
0.017431198560437094,0.0027608306281806916,0.9998442534369986,1.0,0.017649396930279736,0.15707963267948966,(8.194441223778004e-05-2.266034424730777e-05j),(-0.06926033073144629-0.25037054811320825j)
0.01738036056623892,0.0030646265022693754,0.9998442534369986,1.0,0.017649396930279736,0.17453292519943295,(8.241307175832332e-05-2.2789944128254738e-05j),(-0.06926034013001063-0.2503705820882698j)
0.01732422834584494,0.003367488861437765,0.9998442534369986,1.0,0.017649396930279736,0.19198621771937624,(8.285662745885567e-05-2.2912601971449156e-05j),(-0.06926035047538374-0.2503706194859628j)
0.01726281899767325,0.0036693254508773634,0.9998442534369986,1.0,0.017649396930279736,0.20943951023931956,(8.327494422801392e-05-2.302828041412374e-05j),(-0.0692603617549424-0.25037066026066346j)
0.01719615122760618,0.00397004432823907,0.9998442534369986,1.0,0.017649396930279736,0.22689280275926285,(8.366789464245773e-05-2.3136944219504206e-05j),(-0.0692603739549255-0.2503707043626229j)
0.01712424534329233,0.004269553891639713,0.9998442534369986,1.0,0.017649396930279736,0.24434609527920614,(8.40353590056846e-05-2.3238560287542724e-05j),(-0.06926038706044839-0.2503707517380418j)
0.017047123247960618,0.004567762907564865,0.9998442534369986,1.0,0.017649396930279736,0.2617993877991494,(8.437722538448933e-05-2.3333097665000773e-05j),(-0.06926040105552207-0.25037080232911163j)
0.01696480843374839,0.004864580538659459,0.9998442534369986,1.0,0.017649396930279736,0.2792526803190927,(8.469338964306152e-05-2.34205275548772e-05j),(-0.06926041592307376-0.2503708560741214j)
0.016877325974545446,0.00515991637139773,0.9998442534369986,1.0,0.017649396930279736,0.29670597283903605,(8.498375547470518e-05-2.35008233251807e-05j),(-0.069260431644966-0.25037091290750096j)
0.016784702518356332,0.0054536804436240375,0.9998442534369986,1.0,0.017649396930279736,0.3141592653589793,(8.524823443117511e-05-2.3573960517041758e-05j),(-0.06926044820201882-0.25037097275992104j)
0.016686966279183067,0.005745783271956231,0.9998442534369986,1.0,0.017649396930279736,0.33161255787892263,(8.548674594961912e-05-2.36399168521632e-05j),(-0.0692604655740362-0.25037103555837004j)
0.016584147028430887,0.006036135879043132,0.9998442534369986,1.0,0.017649396930279736,0.3490658503988659,(8.569921737711801e-05-2.3698672239606526e-05j),(-0.06926048373982507-0.25037110122624295j)
0.016476276085839604,0.006324649820667917,0.9998442534369986,1.0,0.017649396930279736,0.3665191429188092,(8.588558399281676e-05-2.3750208781911425e-05j),(-0.06926050267722933-0.2503711696834447j)
0.016363386309943308,0.006611237212689068,0.9998442534369986,1.0,0.017649396930279736,0.3839724354387525,(8.604578902763943e-05-2.379451078054801e-05j),(-0.06926052236314853-0.250371240846465j)
0.01624551208806132,0.006895810757810741,0.9998442534369986,1.0,0.017649396930279736,0.4014257279586958,(8.617978368157989e-05-2.38315647406981e-05j),(-0.06926054277357264-0.25037131462851475j)
0.016122689325823496,0.007178283772174365,0.9998442534369986,1.0,0.017649396930279736,0.4188790204786391,(8.628752713856818e-05-2.3861359375366746e-05j),(-0.06926056388360743-0.2503713909395982j)
0.01599495543623303,0.007458570211763389,0.9998442534369986,1.0,0.017649396930279736,0.4363323129985824,(8.636898657890452e-05-2.3883885608819414e-05j),(-0.0692605856675075-0.25037146968665064j)
0.015862349328270076,0.007736584698613117,0.9998442534369986,1.0,0.017649396930279736,0.4537856055185257,(8.642413718925336e-05-2.389913657934721e-05j),(-0.06926060809870463-0.250371550773635j)
0.015724911395039703,0.008012242546817669,0.9998442534369986,1.0,0.017649396930279736,0.47123889803846897,(8.645296217020532e-05-2.39071076413568e-05j),(-0.06926063114984529-0.2503716341016584j)
0.015582683501467761,0.008285459788326125,0.9998442534369986,1.0,0.017649396930279736,0.4886921905584123,(8.645545274139126e-05-2.3907796366785586e-05j),(-0.06926065479281843-0.2503717195691115j)
0.015435708971548428,0.008556153198520005,0.9998442534369986,1.0,0.017649396930279736,0.5061454830783556,(8.643160814415956e-05-2.3901202545840892e-05j),(-0.06926067899879328-0.25037180707177575j)
0.015284032575147294,0.008824240321564297,0.9998442534369986,1.0,0.017649396930279736,0.5235987755982988,(8.638143564180547e-05-2.3887328187064676e-05j),(-0.069260703738255-0.2503718965029496j)
0.01512770051436402,0.009089639495524307,0.9998442534369986,1.0,0.017649396930279736,0.5410520681182421,(8.630495051735887e-05-2.3866177516720915e-05j),(-0.06926072898103908-0.25037198775359115j)
0.014966760409458742,0.009352269877240665,0.9998442534369986,1.0,0.017649396930279736,0.5585053606381855,(8.62021760689299e-05-2.3837756977508686e-05j),(-0.06926075469636755-0.25037208071244255j)
0.014801261284346483,0.009612051466954943,0.9998442534369986,1.0,0.017649396930279736,0.5759586531581288,(8.607314360261142e-05-2.3802075226599564e-05j),(-0.06926078085288838-0.25037217526616945j)
0.014631253551663973,0.009868905132678355,0.9998442534369986,1.0,0.017649396930279736,0.5934119456780721,(8.591789242294217e-05-2.375914313300056e-05j),(-0.06926080741871354-0.2503722712994997j)
0.01445678899741349,0.010122752634296118,0.9998442534369986,1.0,0.017649396930279736,0.6108652381980153,(8.573646982093515e-05-2.370897377424325e-05j),(-0.06926083436145804-0.2503723686953619j)
0.014277920765188338,0.010373516647400171,0.9998442534369986,1.0,0.017649396930279736,0.6283185307179586,(8.552893105967342e-05-2.365158243240034e-05j),(-0.06926086164827765-0.25037246733502955j)
0.014094703339984782,0.010621120786842912,0.9998442534369986,1.0,0.017649396930279736,0.6457718232379019,(8.529533935747343e-05-2.3586986589430524e-05j),(-0.06926088924591124-0.2503725670982644j)
0.01390719253160541,0.010865489630004874,0.9998442534369986,1.0,0.017649396930279736,0.6632251157578453,(8.503576586863024e-05-2.3515205921853307e-05j),(-0.06926091712072052-0.250372667863468j)
0.013715445457658914,0.011106548739769174,0.9998442534369986,1.0,0.017649396930279736,0.6806784082777885,(8.475028966174397e-05-2.3436262294755323e-05j),(-0.06926094523873072-0.25037276950782544j)
0.013519520526161509,0.011344224687195788,0.9998442534369986,1.0,0.017649396930279736,0.6981317007977318,(8.443899769563187e-05-2.3350179755130145e-05j),(-0.06926097356567289-0.25037287190745317j)
0.0133194774177453,0.01157844507388871,0.9998442534369986,1.0,0.017649396930279736,0.7155849933176751,(8.410198479284303e-05-2.3256984524553302e-05j),(-0.06926100206702507-0.2503729749375552j)
0.013115377067478971,0.01180913855404921,0.9998442534369986,1.0,0.017649396930279736,0.7330382858376184,(8.373935361077214e-05-2.31567049911948e-05j),(-0.06926103070805445-0.2503730784725826j)
0.012907281646306378,0.012036234856208451,0.9998442534369986,1.0,0.017649396930279736,0.7504915783575618,(8.335121461039001e-05-2.304937170117199e-05j),(-0.0692610594538592-0.2503731823863659j)
0.012695254542108675,0.012259664804632867,0.9998442534369986,1.0,0.017649396930279736,0.767944870877505,(8.293768602259588e-05-2.2935017349244772e-05j),(-0.06926108826941423-0.2503732865522877j)
0.012479360340395753,0.012479360340395753,0.9998442534369986,1.0,0.017649396930279736,0.7853981633974483,(8.249889381220424e-05-2.281367676885638e-05j),(-0.06926111711960703-0.25037339084342375j)
0.012259664804632867,0.012695254542108675,0.9998442534369986,1.0,0.017649396930279736,0.8028514559173916,(8.203497163957241e-05-2.2685386921523183e-05j),(-0.06926114596928808-0.2503734951327109j)
0.012036234856208451,0.012907281646306378,0.9998442534369986,1.0,0.017649396930279736,0.8203047484373349,(8.154606081988882e-05-2.2550186885575485e-05j),(-0.06926117478330943-0.250373599293089j)
0.01180913855404921,0.013115377067478971,0.9998442534369986,1.0,0.017649396930279736,0.8377580409572782,(8.10323102801248e-05-2.240811784425374e-05j),(-0.06926120352656862-0.2503737031976689j)
0.01157844507388871,0.0133194774177453,0.9998442534369986,1.0,0.017649396930279736,0.8552113334772214,(8.049387651367226e-05-2.2259223073164376e-05j),(-0.06926123216405142-0.2503738067198736j)
0.01134422468719579,0.013519520526161509,0.9998442534369986,1.0,0.017649396930279736,0.8726646259971648,(7.993092353267136e-05-2.2103547927097068e-05j),(-0.0692612606608729-0.2503739097336051j)
0.011106548739769176,0.013715445457658914,0.9998442534369986,1.0,0.017649396930279736,0.8901179185171081,(7.934362281805456e-05-2.1941139826209238e-05j),(-0.06926128898232319-0.25037401211337956j)
0.010865489630004874,0.013907192531605411,0.9998442534369986,1.0,0.017649396930279736,0.9075712110370514,(7.873215326730842e-05-2.1772048241581703e-05j),(-0.06926131709390734-0.2503741137345006j)
0.010621120786842913,0.014094703339984782,0.9998442534369986,1.0,0.017649396930279736,0.9250245035569946,(7.809670113998145e-05-2.1596324680149314e-05j),(-0.06926134496138599-0.2503742144732044j)
0.010373516647400171,0.014277920765188338,0.9998442534369986,1.0,0.017649396930279736,0.9424777960769379,(7.743746000094743e-05-2.1414022669010913e-05j),(-0.06926137255082168-0.2503743142068055j)
0.010122752634296118,0.01445678899741349,0.9998442534369986,1.0,0.017649396930279736,0.9599310885968813,(7.67546306614437e-05-2.122519773912534e-05j),(-0.06926139982861486-0.2503744128138438j)
0.009868905132678353,0.014631253551663973,0.9998442534369986,1.0,0.017649396930279736,0.9773843811168246,(7.604842111790155e-05-2.1029907408395237e-05j),(-0.06926142676154973-0.25037451017424434j)
0.009612051466954943,0.014801261284346483,0.9998442534369986,1.0,0.017649396930279736,0.9948376736367679,(7.531904648858982e-05-2.0828211164147343e-05j),(-0.06926145331682898-0.2503746061694531j)
0.009352269877240665,0.014966760409458744,0.9998442534369986,1.0,0.017649396930279736,1.0122909661567112,(7.456672894808519e-05-2.062017044501146e-05j),(-0.06926147946211866-0.2503747006825841j)
0.009089639495524307,0.01512770051436402,0.9998442534369986,1.0,0.017649396930279736,1.0297442586766545,(7.379169765959894e-05-2.040584862220574e-05j),(-0.06926150516558612-0.2503747935985602j)
0.0088242403215643,0.015284032575147292,0.9998442534369986,1.0,0.017649396930279736,1.0471975511965976,(7.29941887051696e-05-2.0185310980234105e-05j),(-0.06926153039593694-0.2503748848042568j)
0.008556153198520006,0.015435708971548428,0.9998442534369986,1.0,0.017649396930279736,1.064650843716541,(7.217444501374992e-05-1.9958624696998186e-05j),(-0.06926155512245412-0.2503749741886357j)
0.008285459788326127,0.01558268350146776,0.9998442534369986,1.0,0.017649396930279736,1.0821041362364843,(7.133271628720956e-05-1.9725858823336115e-05j),(-0.0692615793150364-0.250375061642881j)
0.00801224254681767,0.0157249113950397,0.9998442534369986,1.0,0.017649396930279736,1.0995574287564276,(7.046925892427237e-05-1.9487084261987624e-05j),(-0.06926160294423343-0.2503751470605345j)
0.007736584698613118,0.015862349328270076,0.9998442534369986,1.0,0.017649396930279736,1.117010721276371,(6.958433594241578e-05-1.9242373745997604e-05j),(-0.06926162598128101-0.2503752303376194j)
0.007458570211763389,0.01599495543623303,0.9998442534369986,1.0,0.017649396930279736,1.1344640137963142,(6.867821689775283e-05-1.899180181655914e-05j),(-0.06926164839813864-0.2503753113727609j)
0.007178283772174365,0.016122689325823496,0.9998442534369986,1.0,0.017649396930279736,1.1519173063162575,(6.775117780292159e-05-1.873544480030991e-05j),(-0.06926167016751963-0.250375390067332j)
0.00689581075781074,0.01624551208806132,0.9998442534369986,1.0,0.017649396930279736,1.1693705988362009,(6.680350104301173e-05-1.8473380786080087e-05j),(-0.06926169126292996-0.2503754663255503j)
0.006611237212689067,0.016363386309943308,0.9998442534369986,1.0,0.017649396930279736,1.1868238913561442,(6.58354752895437e-05-1.820568960110706e-05j),(-0.06926171165869338-0.25037554005459983j)
0.006324649820667919,0.016476276085839604,0.9998442534369986,1.0,0.017649396930279736,1.2042771838760873,(6.484739541254003e-05-1.793245278671916e-05j),(-0.06926173132998788-0.250375611164755j)
0.006036135879043135,0.016584147028430883,0.9998442534369986,1.0,0.017649396930279736,1.2217304763960306,(6.383956239070255e-05-1.7653753573496855e-05j),(-0.06926175025287303-0.2503756795694687j)
0.005745783271956232,0.016686966279183063,0.9998442534369986,1.0,0.017649396930279736,1.239183768915974,(6.28122832197342e-05-1.736967685592018e-05j),(-0.06926176840432245-0.25037574518550537j)
0.005453680443624038,0.016784702518356332,0.9998442534369986,1.0,0.017649396930279736,1.2566370614359172,(6.176587081881968e-05-1.7080309166509582e-05j),(-0.06926178576224669-0.2503758079330105j)
